Geo Point;Geo Shape;OBJECTID;ID_REF_ZDL;ID_REF_ZDE;GARES_ID;NOM_GARE;NOMLONG;NOM_IV;NUM_MOD;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;IDREFLIGA;IDREFLIGC;LIGNE;COD_LIGF;LIGNE_CODE;INDICE_LIG;RESEAU;RES_COM;COD_RESF;RES_STIF;EXPLOITANT;NUM_PSR;IDF;PRINCIPAL;X;Y
48.8966524511, 2.45836341065;"{""type"": ""Point"", ""coordinates"": [2.458363410652067, 48.896652451137925, 0.0]}";922.0;44201.0;41012.0;599.0;NOISY-LE-SEC;NOISY-LE-SEC;NOISY-LE-SEC;2931.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01843;;RER E;28.0;RER E-360;E;RER;RER E;2.0;805.0;SNCF;113217.0;1.0;0.0;660288.958;6866430.2
48.6975056699, 2.1810544377;"{""type"": ""Point"", ""coordinates"": [2.181054437696623, 48.697505669894596, 0.0]}";927.0;43086.0;412794.0;612.0;ORSAY-VILLE;ORSAY-VILLE;ORSAY VILLE;2455.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-218;B;RER;RER B;2.0;802.0;RATP;758847.0;1.0;0.0;639728.519;6844463.587
48.8626624517, 2.30098996939;"{""type"": ""Point"", ""coordinates"": [2.300989969386769, 48.86266245169434, 0.0]}";933.0;415091.0;41209.0;664.0;PONT DE L'ALMA;PONT DE L'ALMA;PONT DE L'ALMA;2517.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-313;C;RER;RER C;2.0;803.0;SNCF;393041.0;1.0;0.0;648717.655;6862741.393
49.0466457626, 2.09519506723;"{""type"": ""Point"", ""coordinates"": [2.095195067225969, 49.04664576264113, 0.0]}";938.0;44496.0;41091.0;677.0;PONTOISE;PONTOISE;PONTOISE;2681.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-249;J;TRAIN;LIGNE J;1.0;854.0;SNCF;276139.0;1.0;1.0;633854.691;6883353.252
49.0605916831, 2.13087413699;"{""type"": ""Point"", ""coordinates"": [2.13087413699018, 49.06059168305009, 0.0]}";939.0;47595.0;41093.0;678.0;PONT-PETIT;PONT-PETIT;PONT PETIT;3091.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-233;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276154.0;1.0;0.0;636479.955;6884874.861
49.0339876363, 2.12826387392;"{""type"": ""Point"", ""coordinates"": [2.128263873923673, 49.033987636271455, 0.0]}";947.0;43150.0;41129.0;961.0;SAINT-OUEN-L'AUMÔNE-LIESSE;SAINT-OUEN-L'AUMONE-LIESSE;SAINT-OUEN-L'AUMÔNE LIESSE;3048.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-458;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276100.0;1.0;0.0;636256.528;6881918.381
49.0339876363, 2.12826387392;"{""type"": ""Point"", ""coordinates"": [2.128263873923673, 49.033987636271455, 0.0]}";948.0;43150.0;41129.0;960.0;SAINT-OUEN-L'AUMÔNE-LIESSE;SAINT-OUEN-L'AUMONE-LIESSE;SAINT-OUEN-L'AUMÔNE LIESSE;2578.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-458;C;RER;RER C;2.0;803.0;SNCF;276100.0;1.0;0.0;636256.528;6881918.381
48.7873902383, 2.04462198717;"{""type"": ""Point"", ""coordinates"": [2.044621987173176, 48.787390238280715, 0.0]}";950.0;43249.0;41251.0;926.0;SAINT-QUENTIN-EN-YVELINES;SAINT-QUENTIN-EN-YVELINES;SAINT-QUENTIN-EN-YVELINES;2827.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01855;;LIGNE U;21.0;LIGNE U-80;U;TRAIN;LIGNE U;1.0;855.0;SNCF;393843.0;1.0;1.0;629808.943;6854569.377
48.9705199221, 2.26392495979;"{""type"": ""Point"", ""coordinates"": [2.263924959788352, 48.97051992210463, 0.0]}";954.0;43189.0;41096.0;782.0;SANNOIS;SANNOIS;SANNOIS;2534.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-222;J;TRAIN;LIGNE J;1.0;854.0;SNCF;276188.0;1.0;0.0;646110.289;6874759.452
48.7813567204, 2.29764767917;"{""type"": ""Point"", ""coordinates"": [2.297647679167028, 48.781356720431795, 0.0]}";961.0;59206.0;412841.0;790.0;SCEAUX;SCEAUX;SCEAUX;2493.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-294;B;RER;RER B;2.0;802.0;RATP;758706.0;1.0;0.0;648392.045;6853703.414
48.9175671757, 2.3503895379;"{""type"": ""Point"", ""coordinates"": [2.350389537900993, 48.917567175685384, 0.0]}";969.0;43204.0;411370.0;806.0;STADE DE FRANCE-SAINT-DENIS;STADE DE FRANCE-SAINT-DENIS;STADE DE FRANCE-SAINT-DENIS;2610.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;;RER D;27.0;RER D-451;D;RER;RER D;2.0;804.0;SNCF;0.0;1.0;0.0;652391.959;6868815.555
48.7748028098, 2.00656686906;"{""type"": ""Point"", ""coordinates"": [2.006566869057667, 48.77480280977951, 0.0]}";1051.0;43209.0;41250.0;858.0;TRAPPES;TRAPPES;TRAPPES;2761.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-81;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393835.0;1.0;0.0;626995.593;6853204.424
49.0996501217, 1.97053572369;"{""type"": ""Point"", ""coordinates"": [1.970535723690954, 49.09965012172013, 0.0]}";1054.0;47922.0;41142.0;865.0;US;US;US;2685.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-282;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381178.0;1.0;0.0;624818.871;6889359.383
49.1166278825, 2.36825354761;"{""type"": ""Point"", ""coordinates"": [2.368253547610188, 49.11662788250494, 0.0]}";1060.0;47525.0;41114.0;890.0;VIARMES;VIARMES;VIARMES;3062.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-265;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276568.0;1.0;0.0;653878.246;6890942.084
48.7452308194, 2.43834423916;"{""type"": ""Point"", ""coordinates"": [2.438344239163614, 48.745230819408114, 0.0]}";1066.0;46304.0;41359.0;902.0;VILLENEUVE-TRIAGE;VILLENEUVE-TRIAGE;VILLENEUVE TRIAGE;2854.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-423;D;RER;RER D;2.0;804.0;SNCF;681809.0;1.0;0.0;658701.483;6849604.082
48.9394868108, 1.99960360966;"{""type"": ""Point"", ""coordinates"": [1.999603609660236, 48.93948681080073, 0.0]}";1067.0;47966.0;41197.0;903.0;VILLENNES-SUR-SEINE;VILLENNES-SUR-SEINE;VILLENNES-SUR-SEINE;2704.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-135;J;TRAIN;LIGNE J;1.0;854.0;SNCF;386649.0;1.0;0.0;626715.905;6871521.47
48.9150967438, 1.50534780686;"{""type"": ""Point"", ""coordinates"": [1.5053478068634, 48.91509674377576, 0.0]}";1073.0;411354.0;411353.0;1022.0;GILLES-GUAINVILLE;GILLES-GUAINVILLE;GILLES-GUAINVILLE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-471;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;590461.442;6869381.746
49.0184202918, 1.14900354805;"{""type"": ""Point"", ""coordinates"": [1.149003548045683, 49.018420291784054, 0.0]}";1074.0;411365.0;411364.0;1023.0;EVREUX;EVREUX;EVREUX;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;GL;GL;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-472;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;1.0;0.0;564619.69;6881422.064
48.5421836112, 1.58998527987;"{""type"": ""Point"", ""coordinates"": [1.589985279870708, 48.54218361116044, 0.0]}";1079.0;411501.0;411500.0;1028.0;SAINT-PIAT;SAINT-PIAT;SAINT-PIAT;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-477;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;595923.259;6827812.783
48.1984174943, 3.26732002874;"{""type"": ""Point"", ""coordinates"": [3.267320028735699, 48.19841749425402, 0.0]}";1087.0;411452.0;411451.0;1037.0;SENS;SENS;SENS;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-486;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;719861.932;6788707.311
48.3240522735, 3.13113953462;"{""type"": ""Point"", ""coordinates"": [3.131139534624334, 48.32405227351445, 0.0]}";1089.0;411461.0;411460.0;1039.0;CHAMPIGNY-SUR-YONNE;CHAMPIGNY-SUR-YONNE;CHAMPIGNY-SUR-YONNE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-488;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;709720.518;6802645.021
47.9861923599, 3.33759167772;"{""type"": ""Point"", ""coordinates"": [3.33759167771734, 47.98619235987445, 0.0]}";1094.0;411470.0;411469.0;1044.0;CEZY;CEZY;CEZY;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-493;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;725183.932;6765143.197
47.9734303157, 3.39286472634;"{""type"": ""Point"", ""coordinates"": [3.39286472633588, 47.97343031566925, 0.0]}";1095.0;411467.0;411466.0;1045.0;JOIGNY;JOIGNY;JOIGNY;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-494;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;729314.258;6763744.159
48.0965027788, 2.77230261766;"{""type"": ""Point"", ""coordinates"": [2.77230261766097, 48.09650277877714, 0.0]}";1101.0;411488.0;411487.0;1050.0;FERRIERES FONTENAY;FERRIERES FONTENAY;FERRIÈRES FONTENAY;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-499;R;TRAIN;LIGNE R;1.0;851.0;SNCF;0.0;0.0;0.0;683049.37;6777372.056
49.1873335365, 2.45952008111;"{""type"": ""Point"", ""coordinates"": [2.459520081112193, 49.1873335365493, 0.0]}";1103.0;411428.0;411427.0;1052.0;CHANTILLY-GOUVIEUX;CHANTILLY-GOUVIEUX;CHANTILLY GOUVIEUX;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;;RER D;27.0;RER D-501;D;RER;RER D;2.0;804.0;SNCF;0.0;0.0;0.0;660595.035;6898756.759
49.2032657335, 2.37660117732;"{""type"": ""Point"", ""coordinates"": [2.376601177324503, 49.20326573346356, 0.0]}";1107.0;411326.0;411325.0;1056.0;PRECY-SUR-OISE;PRECY-SUR-OISE;PRECY-SUR-OISE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-504;H;TRAIN;LIGNE H;1.0;853.0;SNCF;0.0;0.0;0.0;654563.744;6900573.411
49.2825897349, 1.81808238251;"{""type"": ""Point"", ""coordinates"": [1.818082382512997, 49.28258973491726, 0.0]}";1109.0;411338.0;411337.0;1059.0;TRIE-CHATEAU;TRIE-CHATEAU;TRIE CHÂTEAU;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-507;J;TRAIN;LIGNE J;1.0;854.0;SNCF;0.0;0.0;0.0;613990.643;6909861.476
49.2310180602, 2.88736670498;"{""type"": ""Point"", ""coordinates"": [2.887366704975861, 49.23101806016452, 0.0]}";1114.0;411396.0;411395.0;1063.0;CREPY-EN-VALOIS;CREPY-EN-VALOIS;CREPY-EN-VALOIS;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;TRAIN_K;TRAIN_K;0;0;0;0;0;A02175;;LIGNE K;36.0;LIGNE K-511;K;TRAIN;LIGNE K;1.0;853.0;SNCF;0.0;0.0;0.0;691795.073;6903486.891
48.9549290045, 2.39095508616;"{""type"": ""Point"", ""coordinates"": [2.390955086162519, 48.95492900449691, 0.0]}";1131.0;0.0;0.0;1205.0;Gare de Stains La Cerisaie;GARE DE STAINS LA CERISAIE;Gare de Stains La Cerisaie;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;T11;0.0;T11-521;11;TRAMWAY;T11;0.0;0.0;SNCF;0.0;1.0;0.0;655396.873899996;6872946.4883
48.9436300067, 2.41147348701;"{""type"": ""Point"", ""coordinates"": [2.41147348701014, 48.94363000666017, 0.0]}";1132.0;0.0;0.0;1206.0;Gare de Dugny - La Courneuve;GARE DE DUGNY - LA COURNEUVE;Gare de Dugny - La Courneuve;0.0;Tramway;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;T11;0.0;T11-522;11;TRAMWAY;T11;0.0;0.0;SNCF;0.0;1.0;0.0;656890.136399999;6871678.6295
48.8153286196, 1.87750420433;"{""type"": ""Point"", ""coordinates"": [1.877504204332997, 48.81532861959145, 0.0]}";1012.0;46847.0;41253.0;911.0;VILLIERS-NEAUPHLE PONTCHARTRAIN;VILLIERS-NEAUPHLE PONTCHARTRAIN;VILLIERS NEAUPHLE PONTCHARTRAIN;2772.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-89;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393884.0;1.0;0.0;617575.822;6857837.065
48.855394809, 2.77343391788;"{""type"": ""Point"", ""coordinates"": [2.77343391788355, 48.855394809031935, 0.0]}";1023.0;43213.0;40953.0;70.0;VAL-D'EUROPE;VAL-D'EUROPE;VAL-D'EUROPE;2445.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-453;A;RER;RER A;2.0;801.0;RATP;730067.0;1.0;0.0;683375.637;6861730.128
48.8564199914, 2.21657223779;"{""type"": ""Point"", ""coordinates"": [2.216572237792291, 48.85641999136021, 0.0]}";1024.0;44979.0;41179.0;436.0;LE VAL-D'OR;LE VAL-D'OR;LE VAL D'OR;2714.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-377;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382366.0;1.0;0.0;642517.718;6862105.431
49.0910734513, 2.20182348425;"{""type"": ""Point"", ""coordinates"": [2.201823484249898, 49.09107345129168, 0.0]}";1025.0;47588.0;41111.0;870.0;VALMONDOIS;VALMONDOIS;VALMONDOIS;3081.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-274;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276535.0;1.0;1.0;641699.37;6888210.059
48.7591889832, 2.19213581266;"{""type"": ""Point"", ""coordinates"": [2.192135812662606, 48.75918898322001, 0.0]}";1027.0;43215.0;41241.0;874.0;VAUBOYEN;VAUBOYEN;VAUBOYEN;2809.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-78;C;RER;RER C;2.0;803.0;SNCF;393538.0;1.0;0.0;640614.204;6851312.929
49.0067002768, 1.91923711175;"{""type"": ""Point"", ""coordinates"": [1.919237111750073, 49.00670027684255, 0.0]}";1046.0;46902.0;41164.0;854.0;THUN-LE-PARADIS;THUN-LE-PARADIS;THUN LE PARADIS;2669.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-121;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381822.0;1.0;0.0;620931.309;6879072.956
48.8396455173, 2.65513008664;"{""type"": ""Point"", ""coordinates"": [2.655130086641314, 48.83964551726302, 0.0]}";1047.0;43207.0;40944.0;856.0;TORCY;TORCY;TORCY;2431.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-7;A;RER;RER A;2.0;801.0;RATP;758375.0;1.0;0.0;674687.45;6860010.326
48.7394872073, 2.75882454867;"{""type"": ""Point"", ""coordinates"": [2.758824548674894, 48.73948720730179, 0.0]}";1049.0;43208.0;41043.0;967.0;TOURNAN;TOURNAN;TOURNAN;2944.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;RER_E;0;RER_E;0;0;0;0;A01843;;RER E;28.0;RER E-13;E;RER;RER E;2.0;805.0;SNCF;116210.0;1.0;1.0;682264.31;6848845.692
48.7748028098, 2.00656686906;"{""type"": ""Point"", ""coordinates"": [2.006566869057667, 48.77480280977951, 0.0]}";1050.0;43209.0;41250.0;925.0;TRAPPES;TRAPPES;TRAPPES;2828.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01855;;LIGNE U;21.0;LIGNE U-81;U;TRAIN;LIGNE U;1.0;855.0;SNCF;393835.0;1.0;0.0;626995.593;6853204.424
48.9503043535, 2.23111003501;"{""type"": ""Point"", ""coordinates"": [2.231110035011993, 48.950304353547466, 0.0]}";1056.0;43212.0;41161.0;867.0;VAL D'ARGENTEUIL;VAL D'ARGENTEUIL;VAL D'ARGENTEUIL;2658.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-220;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381798.0;1.0;0.0;643686.018;6872534.368
48.9441810651, 2.56644801697;"{""type"": ""Point"", ""coordinates"": [2.566448016970496, 48.94418106507546, 0.0]}";1059.0;46222.0;411412.0;889.0;VERT-GALANT;VERT-GALANT;VERT GALANT;2486.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-411;B;RER;RER B;2.0;802.0;SNCF;271437.0;1.0;0.0;668242.301;6871666.439
48.2863911796, 3.20189382787;"{""type"": ""Point"", ""coordinates"": [3.201893827865916, 48.28639117963662, 0.0]}";1090.0;411458.0;411457.0;1040.0;PONT-SUR-YONNE;PONT-SUR-YONNE;PONT-SUR-YONNE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-489;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;714975.765;6798470.246
48.0851844953, 3.28625649812;"{""type"": ""Point"", ""coordinates"": [3.286256498120254, 48.08518449534472, 0.0]}";1092.0;411476.0;411475.0;1042.0;VILLENEUVE-SUR-YONNE;VILLENEUVE-SUR-YONNE;VILLENEUVE-SUR-YONNE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-491;GL;GRANDES LIGNES;GL;0.0;0.0;SNCF;0.0;0.0;0.0;721314.528;6776128.466
48.7684217766, 1.51333305235;"{""type"": ""Point"", ""coordinates"": [1.513333052350337, 48.76842177662328, 0.0]}";1099.0;411495.0;411494.0;1048.0;MARCHEZAIS BROUE;MARCHEZAIS BROUE;MARCHEZAIS BROUE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-497;N;TRAIN;LIGNE N;1.0;852.0;SNCF;0.0;0.0;0.0;590739.541;6853064.277
48.1472180399, 2.7627283872;"{""type"": ""Point"", ""coordinates"": [2.762728387199195, 48.14721803991317, 0.0]}";1102.0;58955.0;41394.0;1049.0;DORDIVES;DORDIVES;DORDIVES;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-498;R;TRAIN;LIGNE R;1.0;851.0;SNCF;0.0;0.0;0.0;682353.567;6783010.164
49.2852635241, 1.78506622348;"{""type"": ""Point"", ""coordinates"": [1.785066223482808, 49.28526352406543, 0.0]}";1113.0;59301.0;411340.0;1058.0;GISORS;GISORS;GISORS;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;TRAIN_J;TRAIN_J;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-506;J;TRAIN;LIGNE J;1.0;854.0;SNCF;0.0;0.0;0.0;611592.787;6910195.341
49.0961208107, 2.74468620744;"{""type"": ""Point"", ""coordinates"": [2.744686207437996, 49.09612081072149, 0.0]}";1117.0;411405.0;411404.0;1066.0;LE PLESSIS-BELLEVILLE;LE PLESSIS-BELLEVILLE;LE PLESSIS BELLEVILLE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02175;;LIGNE K;36.0;LIGNE K-514;K;TRAIN;LIGNE K;1.0;853.0;SNCF;0.0;0.0;0.0;681352.829;6888506.909
49.1795049508, 3.12061291667;"{""type"": ""Point"", ""coordinates"": [3.120612916673505, 49.17950495083331, 0.0]}";1118.0;411372.0;411371.0;1067.0;FERTE-MILON;FERTE-MILON;LA FERTE MILON;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;TRAIN_P;TRAIN_P;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-515;P;TRAIN;LIGNE P;1.0;850.0;SNCF;0.0;0.0;0.0;708794.965;6897757.846
48.9919382203, 3.36492712887;"{""type"": ""Point"", ""coordinates"": [3.364927128865269, 48.99193822029961, 0.0]}";1119.0;411381.0;411380.0;1070.0;CHEZY-SUR-MARNE;CHEZY-SUR-MARNE;CHEZY-SUR-MARNE;0.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-518;P;TRAIN;LIGNE P;1.0;850.0;SNCF;0.0;0.0;0.0;726706.421;6876951.868
48.8966738112, 2.37412297553;"{""type"": ""Point"", ""coordinates"": [2.37412297552969, 48.89667381116845, 0.0]}";1124.0;58498.0;420316.0;1196.0;ROSA PARKS;ROSA PARKS;ROSA PARKS;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01843;;RER E;28.0;RER E-1609;E;RER;RER E;2.0;805.0;SNCF;0.0;1.0;1.0;654112.861;6866478.235
48.8272387754, 2.20072125659;"{""type"": ""Point"", ""coordinates"": [2.200721256585764, 48.82723877540041, 0.0]}";1125.0;47767.0;41177.0;1198.0;SÈVRES-VILLE-D'AVRAY;SEVRES-VILLE-D'AVRAY;SÈVRES VILLE-D'AVRAY;2724.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01855;;LIGNE U;30.0;LIGNE U-381;U;TRAIN;LIGNE U;1.0;855.0;SNCF;382341.0;1.0;0.0;590029.29;125203.998
48.8979734463, 2.12211744747;"{""type"": ""Point"", ""coordinates"": [2.122117447472966, 48.89797344633643, 0.0]}";847.0;43237.0;412861.0;439.0;LE VÉSINET-LE PECQ;LE VESINET-LE PECQ;LE VÉSINET-LE PECQ;2401.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-96;A;RER;RER A;2.0;801.0;RATP;758086.0;1.0;0.0;635638.946;6866798.674
48.7219159611, 1.8900045637;"{""type"": ""Point"", ""coordinates"": [1.890004563697985, 48.72191596105865, 0.0]}";852.0;43229.0;41225.0;458.0;LES-ESSARTS-LE-ROI;LES-ESSARTS-LE-ROI;LES-ESSARTS-LE-ROI;2764.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-99;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393280.0;1.0;0.0;618347.658;6847438.902
49.0331827681, 2.47803336649;"{""type"": ""Point"", ""coordinates"": [2.478033366491636, 49.03318276813804, 0.0]}";855.0;47968.0;41098.0;452.0;LES NOUES;LES NOUES;LES NOUES;2607.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;;RER D;27.0;RER D-258;D;RER;RER D;2.0;804.0;SNCF;276238.0;1.0;0.0;661831.437;6881603.159
48.9136368639, 2.25732601832;"{""type"": ""Point"", ""coordinates"": [2.25732601831511, 48.913636863921816, 0.0]}";857.0;47969.0;41196.0;455.0;LES VALLÉES;LES VALLEES;LES VALLEES;2692.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-398;L;TRAIN;LIGNE L;1.0;854.0;SNCF;386300.0;1.0;0.0;645567.686;6868438.648
48.9841727553, 1.74778618291;"{""type"": ""Point"", ""coordinates"": [1.747786182906161, 48.98417275530591, 0.0]}";861.0;43151.0;41154.0;469.0;LIMAY;LIMAY;LIMAY;2674.0;Train;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-116;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381582.0;1.0;0.0;608349.198;6876753.3
48.8457430732, 2.33992799972;"{""type"": ""Point"", ""coordinates"": [2.339927999715897, 48.845743073225805, 0.0]}";871.0;43833.0;412817.0;484.0;LUXEMBOURG;LUXEMBOURG;LUXEMBOURG;2475.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-296;B;RER;RER B;2.0;802.0;RATP;999909.0;1.0;0.0;651558.52;6860835.528
